"Genus_family","Country","Taxa_code","Type_1","Type_2","Site_block","Site_no","Site_name","Group","Mode","Lowest_level","Tribe","FA1","FA2","FA3","FA4","FA5","FA6","FA7","FA8","FA9","FA10","FA11","FA12","FA13","FA14","FA15","FA16","FA17","FA18","FA19","FA20","FA21","FA22","FA23","FA24","FA25","FA26","FA27","FA28","FA29","FA30","FA31","FA32","FA33","FA34","FA35","FA36","FA37","Spider_body_size","chl_a_m2_day","Width","Riparian_PC1","Catchment_PC1","s1","s2","s3","s4","s5","s6","s7","cd1","cd2","cy1","cy2","cy3","dis1","dis2","dis3","dis4","life1","life2","life3","life4","fwl1","fwl2","fwl3","fwl4","fwl5","fwl6","fwl7","fwl8","wnb1","wnb2","wnb3","wnb4","wnb5","Body_Size"
"Linyphiidae","SE","Liny","FOR","FOR","GRA_FOR","C0356","GRA_FOR","Arachnida","Web","Linyphiidae",NA,0.000903548620776159,0.000816641405072051,0.00237740042323426,0.000102217653483576,0.000424310544422509,0.0194861704327166,2.39001207922638e-05,0.000657634978276182,0.0101398228212958,0.161131909564313,0.000363673900157916,0.00784016648819722,0.0139886198040271,0.180576511817467,0.383186825768513,0.121603861853722,0.0108243824831469,0.0188353073456817,0.00537988730689204,0.00912730537875704,0.0159130162917075,0.00473166306109862,0.00686756029293844,0.000791496886489664,0.00124560053554812,0.00118672582881269,0.00572840571485281,0.0029728114924904,0.00104608095444351,8.26239803923345e-05,0.00109277429354383,0.00114276179430399,0.000994476704396853,0.000492676216052824,0.000127454821254437,0.00599153175989679,0.00180224066083329,3.67286851852778,0.243426282051282,1.72,0.687810372224213,-1.19546777368627,0.0993947615569241,1.12554349716512,2.20380708894222,0.388917875404362,0.0598194719816341,0,0.0766983199415632,2.46718146718147,0.920901596577272,0.651257435041219,1.961024731295,1.93521513791784,1.83783783783784,1.35778635778636,1.61389961389961,1.09266409266409,0.961546488573516,1.63889178754044,1.46848739495798,0.182773109243697,2.16247139588101,0.82837528604119,0.288329519450801,0,0,0,0.263048016701461,0,0.225868725868726,1.82432432432432,0,0.243243243243243,0.788080707435546,2.35875
"Linyphiidae","SE","Liny","FOR","FOR","LAF_FOR","C0357","LAF_FOR","Arachnida","Web","Linyphiidae",NA,0.00388395446392016,0.00123879961524081,0.00497594946183275,0.000181748611615563,0.00102151056191155,0.0390476193820466,4.45101822905345e-05,0.000867723538626641,0.0117260895672989,0.171165698815842,0.000525863814138693,0.0090962955176436,0.00946655986166859,0.179025074594517,0.38988228487985,0.0850946496861222,0.00742697101542908,0.0175229419388699,0.00354069878581849,0.00752908914742753,0.016813750238843,0.00426418492490124,0.00742574373591484,0.00096255929073743,0.00145119842606768,0.00193501008388291,0.00678096813182977,0.00270154159857694,0.00143563339588789,0.000134689107308276,0.00151815952291438,0.00158158133603891,0.000956295646470682,0.000520457299258527,0.000194143084578716,0.00638372917994732,0.00167632155473063,5.57877207793506,0.242150462962963,2.89666666666667,0.888661933480975,-0.452018616640189,0.241161214303107,0.593331362250281,0.788718375711619,1.83156225723793,0.754495083886976,0.00135135135135135,0.191210129047967,1.76555126555127,1.29050575672197,0.507269818080629,1.33446163344812,1.89885271371758,1.95409695409695,0.862719862719863,0.353603603603604,0.461497211497211,0.736060384709034,0.562971755539323,1.58005617977528,1.12078651685393,2.00769230769231,0.537762237762238,0.460839160839161,0.245454545454546,0.127272727272727,0,1.20928899082569,0,1.52702702702703,0.472972972972973,0.027027027027027,0.700763263263263,0.471148567922761,2.35875
"Linyphiidae","SE","Liny","FOR","FOR","OVE_FOR","C0359","OVE_FOR","Arachnida","Web","Linyphiidae",NA,0.000243922016578284,0.00058148562222231,0.000863276299060091,0.00012689218933744,0.000411173279109701,0.020751772333844,4.45437243669745e-05,0.000549862089793731,0.00563314123490194,0.164864150123898,0.000294377213994043,0.00863303160980158,0.00955077462265457,0.194384953005746,0.384782642922695,0.122837676005659,0.00779635521705432,0.016846344959596,0.00392269060946289,0.00968498103800348,0.0142773927543847,0.00379645444567324,0.00792491364945671,0.000257642230036442,0.00100915982083166,0.000628587872564273,0.00516271218896083,0.00245890825157854,0.000566668523346455,8.15707688911714e-05,0.000589123508205251,0.000896874264055323,0.000586333181638652,0.000273183529881521,0.000125065128244004,0.00622934167900553,0.00233202208546612,4.32901276515,0.248784722222222,1.21666666666667,0.948596033320596,-0.544568274928427,0.0563718714780872,1.07729070533949,2.12012855836617,0.420239588807645,0.207293530464262,0.0011801730920535,0.04167818487252,2.17219287400247,1.41484982791041,0.512751033600758,2.18844189811932,1.58325004784486,1.88566370686748,1.38046532539058,1.31353265145555,1.29414409351467,0.687041982694157,1.24118149770324,1.42803970223325,0.836228287841191,2.15068493150685,0.800996264009963,0.316064757160648,0.0318181818181819,0.011145703611457,0,0.145960034752389,0,0.28324154209284,1.29583005507474,0,0.67741935483871,0.787805724050997,2.35875
"Linyphiidae","SE","Liny","UBF","PAIR","ALO_PAIR","C0378","ALO_UBF","Arachnida","Web","Linyphiidae",NA,0.000404725489380588,0.00041899013113232,0.00114803240282059,0.000121536144149205,0.000357043456208106,0.00938304550326829,2.93495456902831e-05,0.000362102242686462,0.00801693782701449,0.250704707663424,0.000245139810201326,0.00641853714440947,0.00294723807875493,0.194702579720427,0.340480790976062,0.135496611825365,0.00704798476851197,0.00910449014855608,0.000313972059513461,0.0040842238728097,0.00814875249294621,0.00145071910701048,0.00242063559667239,0.000202275341019574,0.000472263342625018,0.000360486383927817,0.00215592396894009,0.00108229989057957,0.000344781326470607,8.50619696949492e-05,0.000658983279419552,0.000569094330508614,0.000389845110633774,0.000296459974743832,6.76235605685946e-05,0.00874262821828572,0.000764127295569025,4.36000287358621,0.589711934156378,2.56,0.360562405286053,0.0181982024241072,0.130633922194025,2.14599537425624,1.69721868379157,1.22223099972461,0.39575591301934,0.00852514919011083,0.100804128937121,1.92075670848049,2.115787325506,0.266774629945985,2.4499929231387,2.54503133019757,1.75634311695693,0.930215564486664,1.06564364876385,0.251532497056794,0.647233499594015,0.269226307852917,1.575,2.29038461538462,2.58196721311475,0.31892697466468,0.212369597615499,0.105812220566319,0.0864381520119225,0,1.01626016260163,0,2.05626598465473,0.537084398976982,0,0.340153452685422,0.173633455252133,2.35875
"Linyphiidae","SE","Liny","UBF","PAIR","LAN_PAIR","C0376","LAN_UBF","Arachnida","Web","Linyphiidae",NA,0.00070288722027604,0.00039669572798458,0.000817151343406749,0.000126911058408204,0.00062837564205055,0.0111524492996162,1.63218778981651e-05,0.000440699110742152,0.00818121766827464,0.220117214876582,0.000337178053215504,0.00745870905680573,0.0034046716807279,0.167590590659628,0.358198217109949,0.15598787662021,0.0119386902449272,0.0139671135835885,0.00065244936370629,0.00455776392679391,0.00865988858702617,0.00190691968310511,0.00301861792023419,0.000612104998875469,0.000665509802544124,0.000387756360129,0.00241150435081507,0.000780567877209036,0.000364871490825719,0.000112911866761621,0.00163911472294151,0.00106577018495132,0.000686905081147719,0.000541791458592921,0.00014395287893845,0.00928787405253646,0.00104075455857492,3.82448809519048,0.359780982905983,2.66666666666667,0.463900274255126,-0.845582074161169,0.181244032050484,0.852986915486916,1.16447755359046,1.53713967423645,0.904138297283459,0.010752688172043,0.147922115664051,1.62954429083461,1.71335678996969,0.384237347947025,1.59290800016606,1.88747733909024,1.92409114183308,1.11936763952893,0.586021505376344,0.565028161802355,0.794302410518627,0.513933528122717,1.13571428571429,1.82222222222222,2.48571428571429,0.392857142857143,0.221428571428572,0.117857142857143,0.0785714285714285,0,0.846153846153846,0,1.42741935483871,0.540322580645161,0.0161290322580645,0.758064516129032,0.406708868077234,2.35875
"Linyphiidae","SE","Liny","UBF","PAIR","NAR_PAIR","C0374","NAR_UBF","Arachnida","Web","Linyphiidae",NA,0.0012607556466293,0.000754234828265457,0.00155936470954235,0.000155331347858043,0.000397407824481204,0.0182191779144623,5.29077805030786e-05,0.000533598965579944,0.0156920054754457,0.245872411067418,0.000350010568070382,0.00748895127192174,0.00313629404549078,0.170657484145546,0.306899837719188,0.161137075612419,0.00850039621987418,0.0149595937754606,0.000561880873218718,0.00592827277341029,0.00884579397497912,0.00213935723486935,0.00329459674446962,0.000422504584050034,0.000935591015037048,0.000547454456846848,0.00427220212050481,0.00135578846877525,0.000600421532648486,0.000128085246203402,0.00108273856833665,0.000814525117976008,0.000661264925617421,0.000351295019136893,0.000121205896045398,0.00923593239670326,0.00107425013301468,6.09629753739623,0.248784722222222,4,0.45443682037214,-0.303243766038315,0.196926556379112,0.88101738860863,1.12069653073303,1.5786263844658,0.708777442719049,0.0091970802919708,0.161909646873151,1.84713242961418,1.48473917087056,0.474184820900149,1.64483414592904,2.0711151819181,1.97539103232534,1.05088633993744,0.442335766423358,0.68873826903024,0.749733675281121,0.506564411126455,1.59751308900524,1.35340314136126,0.762589928057554,1.62001308044474,0.814257684761282,0.335840418574232,0.251144538914323,0.0647482014388489,1.04485179407176,0,1.5963503649635,0.236496350364963,0.328467153284672,0.49330900243309,0.50912801192999,2.35875
"Linyphiidae","SE","Liny","UBF","PAIR","ORS_PAIR","C0360","ORS_UBF","Arachnida","Web","Linyphiidae",NA,0.00111808844591392,0.000521957877798764,0.0024819314985641,0.00015599940479799,0.000869770143501136,0.0337032279315525,5.6537824807979e-05,0.000901152882159034,0.0162507306710015,0.232308677251379,0.000535204527456627,0.0103420606092655,0.00429925086635771,0.157388608078469,0.277359093893207,0.191257040652414,0.00925337568337333,0.0147287253056917,0.000498412271292887,0.00579565685376441,0.00814031663671065,0.00238708987667089,0.00441622964660332,0.000922105102366116,0.000791286482772617,0.000693201246393857,0.00497863280655077,0.00163365303596541,0.00057652927122225,0.000127330730643388,0.00157552440825506,0.00107762464716059,0.000630908624562014,0.000551573621121932,0.000228711003340542,0.00945159015915915,0.0019921900277332,3.22805570411765,0.794689484126984,6.84,0.364957308743925,-0.0451246470803716,0.0879392489066283,0.987810186854057,1.37927124456933,0.813461541245568,0.313411957675175,0.00764904386951631,0.0883045024777308,2.19369007445498,1.2253106392589,0.26440710355221,1.96147248003266,1.86136896980542,2.03910225507526,1.17874551395361,1.17660292463442,1.21056296534362,0.720122822485027,1.29757091174414,1.35121951219512,0.834146341463415,2.29003021148036,0.488327382587201,0.355396868992035,0.116726174127987,0.0368030760780005,0.00906344410876133,0.27906976744186,0,0.53318335208099,1.12035995500562,0.1822272215973,0.805524309461317,0.435439521672694,2.35875
"Linyphiidae","SE","Liny","UBF","PAIR","SKA_PAIR","C0370","SKA_UBF","Arachnida","Web","Linyphiidae",NA,0.000584247973747983,0.000468096087644114,0.000470294004207763,5.54580349961996e-05,0.000179804602227457,0.0272796624543767,6.43445508097576e-05,0.000411276221141356,0.00583738540394036,0.249067769512676,0.00024350789666181,0.00967213266278913,0.00392861040540603,0.163674538338108,0.349666656484523,0.146413192944981,0.0064271573697144,0.00912208049275985,0.000324154207875549,0.00215434969659106,0.00417534902719593,0.000992186527154209,0.00264052707692892,0.000155241293651844,0.000248276895401967,0.000229547978365142,0.00275371828439802,0.000980938821709859,0.000423976337526247,0.000133128157073661,0.00217317993943028,0.00126881013630272,0.000481501559649736,0.000203686314942721,0.000112301397337194,0.00622866487342575,0.000754246034327867,5.976269696975,0.709101648723678,6.06,-0.26360850587224,-0.186075142223507,0.0918564507117426,0.276267890846725,0.834993509399557,1.5770915160764,1.30181222567832,0.00799136069114471,0.0806958146051019,1.52031266070143,1.93520101403471,0.174737526789363,0.85748059074193,2.57268721977145,2.57747094518153,1.71536562789263,0.415766738660907,0.781651753574,0.801195989916164,0.368074690742804,0.788823529411765,2.03294117647059,1.09415584415584,1.80283353010626,0.773612750885478,0.093417945690673,0.0287780401416765,0,0.564473684210526,0,1.76889848812095,0.226781857451404,0.537796976241901,0.346172306215503,0.197899006789134,2.35875
"Linyphiidae","SE","Liny","UBF","PAIR","TEM_PAIR","C0362","TEM_UBF","Arachnida","Web","Linyphiidae",NA,0.000924279641082982,0.000335255634334397,0.00129736116885107,8.59906821123618e-05,0.000392640736859197,0.0584215960089245,4.84220397380974e-05,0.000453941050693068,0.00950090810851746,0.237268659454935,0.000331526389608563,0.00662759043886143,0.00274022768669577,0.149645984940103,0.310102389272892,0.171300929405177,0.00573844332405112,0.00639641226351137,0.000445901042487154,0.00457991998338161,0.00720880625783182,0.00228641592647423,0.00464300678552303,0.000333773207632744,0.000677740950286256,0.000518644116038426,0.00324922799559075,0.00122385242837462,0.000380499489694889,0.00011513635050827,0.001283608903381,0.00108021350319341,0.000415374724197406,0.000345683292526024,0.000173386467692921,0.0081599411277467,0.00126630920048945,6.06332265373585,0.353985119047619,1.2,0.2194088741139,0.067733518369424,0.214628232716765,1.09931193337632,1.09906621194348,1.70637104480163,0.319221506646054,0.00662259269905145,0.171104464625591,2.03707962058063,1.39918274123506,0.613577993054854,1.76872742244976,1.99037281604686,1.90606496119575,0.644610520264444,0.408048289738431,0.415004311583788,0.462847400574858,0.468224390990263,2.2929203539823,0.951622418879056,1.11808561808562,1.51749092658184,0.777952687043597,0.216865625956535,0.1095806550352,0.00072150072150072,1.27274927395934,0,1.75291750503018,0.282494969818913,0,0.53514419852448,0.606704744596612,2.35875
"Linyphiidae","NO","Liny","FBF","PAIR","SAN_PAIR","36","SAN_FBF","Arachnida","Web","Linyphiidae",NA,0.00033218185768045,0.00133951767579172,0.00204615200678551,5.45592272235089e-05,0.000764643316527685,0.0286140209580515,7.59717151944257e-05,0.00078261334117334,0.0222814573633197,0.232786505838021,0.000719164480211208,0.0106713850830797,0.00248647452320017,0.090893612708233,0.414954051288463,0.126014833716972,0.00870419760933161,0.0257628668573519,0.000435725579864098,0.00328053822193928,0.0130823879907596,0.00167039506129812,0.00257974281544544,0.000910116622155372,0.000608003588879165,0.000889145840514373,0.000883581975436416,0.0012556553633596,0.000451997956061653,0.000102705217184545,0.00109165040288961,0.000981739463756773,0.000655160171385008,0.000377650521173632,0.000103756104967368,0.000450193568261228,0.00090564396805784,5.74513383855555,0.155882352941177,3.878,0.192592363068614,-0.146720937123127,0.0680617641174488,0.514054093868479,2.573441887363,1.00863415619796,0.210620597395539,0.00928074245939675,0.0453585836416463,2.78190255220418,0.194613406910391,0.158357893856734,1.9299059085602,2.1616083435109,2.27362722351121,1.5113431296726,0.968136117556071,1.82933745810776,2.30800730800731,0.277179277179277,0.518367346938776,0.0783673469387755,1.2972749793559,1.79383429672447,0.545829892650702,0.0214698596201486,0.00495458298926507,0,0.14611154752553,0,0.0464037122969838,1.03712296983759,1.22041763341067,0.22737819025522,0.516885795308069,2.35875
"Linyphiidae","NO","Liny","FOR","FOR","AKE_FOR","1","AKE_FOR","Arachnida","Web","Linyphiidae",NA,0.000432701785246824,0.00075647542439281,0.00419070779324433,6.77550207982617e-05,0.00948565029807172,0.050722109678995,7.12720284226717e-05,0.000640527674917528,0.00530758487685455,0.207433696919863,0.00038099788265148,0.00952456886836261,0.00349193370745953,0.126948631780506,0.362824313780165,0.138340239969794,0.011066510326442,0.0307630349766025,0.000802717405886477,0.00482557481489774,0.0106191577055308,0.00125007195757508,0.00396318630506223,0.00121375869559826,0.000608810532069755,0.000802670419038634,0.00247323712497838,0.00322671505878765,0.00141434621102063,0.000152782707513219,0.00133095223783531,0.00100754239853061,0.00053017720783291,0.00165956477758068,7.53033537801626e-05,0.000404745783037995,0.00118997251065359,6.96418181827273,0.207834757834758,11.3666666666667,0.713646670517453,-1.52871737368273,0.0238061896092985,0.632298862350676,2.41198796535584,0.977610016988255,0.253339868365775,0,0.00980254866265229,2.67051342439943,0.435116463613873,0.318862904355132,2.03150196828953,1.58593423178915,1.6906382477626,1.3510902417962,1.08712065136936,1.66859495211179,1.82487956706707,0.947861924424425,0.527368421052632,0.0378947368421053,1.41198830409357,1.61812865497076,0.504093567251462,0.0394736842105263,0,0,0.03125,0,0.0155440414507772,1.20466321243523,0.551813471502591,0.0699481865284974,1.16844949579364,2.35875
"Linyphiidae","SE","Liny","FOR","FOR","DAL_FOR","C0355","DAL_FOR","Arachnida","Web","Linyphiidae",NA,0.000972888039534515,0.00118122038996338,0.00639242151952283,6.38590827795044e-05,0.000220429943476199,0.0225527976259001,1.86167225957463e-05,0.000412082670416889,0.00406833963577626,0.140109148350856,0.000390407470554144,0.00891288506752784,0.0121440508957821,0.182217280018396,0.419170256072957,0.113505751410921,0.0105006701643004,0.0167000213722759,0.00223058980274465,0.0099438732317506,0.0126688141935266,0.0034864279502881,0.00625729695518285,0.000447588628447194,0.00174559779536743,0.000775600744559059,0.00574206330537649,0.00135923945217082,0.000982039079363507,0.000110322429175651,0.00121889186306787,0.00101093063514294,0.000770474935155617,0.000480774963944276,0.000166024534992607,0.00946382500156016,0.00160649804464778,3.16825172413793,0.146974358974359,0.983333333333333,0.816645421903651,-1.06181634074949,0.0900277402497654,1.04284697028924,2.0373158936658,0.212100898157737,0.0880887230798421,0.00373001776198934,0.0735058326532572,2.59062843609913,0.749898845813588,0.443432521585275,1.9396829587771,2.33180379059598,1.83365051171446,1.41072485832699,2.15719360568384,1.04888776114353,0.921187258687259,2.27992277992278,1.2992277992278,0.0926640926640927,2.49402390438247,0.493842810575878,0.179101774719305,0.0112730894603405,0.00656465048895327,0,0.230928308823529,0,0.101243339253996,2.23801065719361,0,0.222271561081508,0.513219631136322,2.35875
